time,O,H,L,C,volume,outstanding_share,turnover,diff,up,down,avg_up,avg_down,rsi,lowest,highest,RSV,K,D,J,predict
2002/11/28,17.72099759,18.47401448,17.55031376,18.38365245,327893,25000000,0.01311572,0.68273531,0.68273531,0,0.150603377,0.217538212,40.90909081,17.3695897,19.57843926,45.90909079,22.97075867,15.50724792,37.89778019,
2002/11/29,18.47401448,18.96598552,18.18284795,18.57441673,601783,25000000,0.02407132,0.19076428,0.19076428,0,0.182397423,0.128849557,58.6021504,17.3695897,19.56839903,54.79452054,33.5786793,21.53105838,57.67392114,
2002/12/2,18.56437651,18.57441673,17.87160097,17.88164119,250291,25000000,0.01001164,-0.69277554,0,-0.69277554,0.145583265,0.244312147,37.33905572,17.3695897,19.47803701,24.28571431,30.4810243,24.51438035,42.4143122,
2002/12/3,17.78123894,18.0824457,17.72099759,18.07240547,97671,25000000,0.00390684,0.19076428,0.19076428,0,0.177377312,0.242638777,42.23107557,17.3695897,18.96598552,44.02515724,34.99573528,28.00816533,48.97087519,
2002/12/4,18.1226066,18.62461786,17.97200322,18.27320998,150685,25000000,0.0060274,0.20080451,0.20080451,0,0.21084473,0.125502815,62.68656725,17.3695897,18.96598552,56.60377387,42.19841481,32.73824849,61.11874745,
2002/12/5,18.23304907,18.23304907,17.88164119,18.00212389,91930,25000000,0.0036772,-0.27108609,0,-0.27108609,0.21084473,0.160643605,56.75675657,17.3695897,18.96598552,39.62264133,41.33982365,35.60544021,52.80859053,
2002/12/6,18.29329043,18.38365245,17.97200322,18.14268705,88260,25000000,0.0035304,0.14056316,0.14056316,0,0.120482705,0.160643605,42.85714311,17.3695897,18.96598552,48.42767316,43.70244015,38.30444019,54.49844008,
2002/12/9,18.17280772,18.363572,17.98204344,18.07240547,57980,25000000,0.0023192,-0.07028158,0,-0.07028158,0.088688658,0.172357202,33.97435927,17.3695897,18.96598552,44.02515724,43.81001252,40.13963097,51.15077562,
2002/12/10,18.0824457,18.13264682,17.75111826,17.75111826,91600,25000000,0.003664,-0.32128721,0,-0.32128721,0.088688658,0.11044248,44.53781517,17.55031376,18.96598552,14.18439681,33.93480728,38.0713564,25.66170904,
2002/12/11,17.68083669,17.87160097,17.57039421,17.67079646,104117,25000000,0.00416468,-0.0803218,0,-0.0803218,0.056894612,0.123829447,31.48148187,17.57039421,18.96598552,7.194244424,25.02128633,33.72133305,7.621192895,
2002/12/12,17.67079646,18.07240547,17.67079646,17.72099759,59870,25000000,0.0023948,0.05020113,0.05020113,0,0.031794048,0.123829447,20.43010815,17.57039421,18.62461786,14.28571442,21.44276236,29.62847615,5.071334778,
2002/12/13,17.57039421,18.09248592,17.39971038,18.00212389,156430,25000000,0.0062572,0.2811263,0.2811263,0,0.078648432,0.078648432,50,17.39971038,18.62461786,49.18032748,30.6886174,29.98185657,32.10213907,
2002/12/16,17.92180209,18.17280772,17.87160097,18.0824457,100495,25000000,0.0040198,0.08032181,0.08032181,0,0.068608207,0.078648432,46.59090921,17.39971038,18.62461786,55.73770519,39.03831333,33.00067549,51.11358901,
2002/12/17,17.97200322,18.25312953,17.97200322,18.23304907,79675,25000000,0.003187,0.15060337,0.15060337,0,0.093708768,0.066934835,58.33333316,17.39971038,18.38365245,84.69387735,54.25683467,40.08606188,82.59838025,
2002/12/18,18.33345133,18.51417538,18.14268705,18.23304907,136284,25000000,0.00545136,0,0,0,0.093708768,0.013386967,87.50000019,17.39971038,18.51417538,74.77477444,61.09614793,47.0894239,89.10959599,
2002/12/19,18.22300885,18.25312953,17.99208367,18.11256637,47300,25000000,0.001892,-0.1204827,0,-0.1204827,0.093708768,0.02008045,82.35294143,17.39971038,18.51417538,63.96396388,62.05208658,52.07697812,82.00230348,
2002/12/20,18.27320998,18.37361223,18.0824457,18.37361223,90497,25000000,0.00361988,0.26104586,0.26104586,0,0.128849557,0.02008045,86.51685416,17.39971038,18.51417538,87.38738767,70.49718694,58.21704773,95.05746536,
2002/12/23,18.42381335,18.50413516,18.30333065,18.31337088,97300,25000000,0.003892,-0.06024135,0,-0.06024135,0.081995173,0.030120675,73.13432896,17.39971038,18.51417538,81.98198239,74.32545209,63.58651585,95.80332457,
2002/12/25,18.37361223,18.37361223,17.99208367,18.02220434,95100,25000000,0.003804,-0.29116654,0,-0.29116654,0.068608205,0.078648432,46.5909086,17.39971038,18.51417538,55.8558555,68.16891989,65.11398386,74.27879195,
2002/12/26,17.99208367,18.07240547,17.42983105,17.45995173,132730,25000000,0.0053092,-0.56225261,0,-0.56225261,0.043507643,0.1723572,20.15503899,17.39971038,18.51417538,5.405405284,47.24774836,59.15857203,23.42610101,
2002/12/27,17.38967015,17.52019308,17.26918745,17.34950925,200116,25000000,0.00800464,-0.11044248,0,-0.11044248,0.043507643,0.19076428,18.57142875,17.26918745,18.51417538,6.451612748,33.64903649,50.65539351,-0.363677568,
2002/12/30,17.3695897,17.3695897,16.77721641,16.84749799,275600,25000000,0.011024,-0.50201126,0,-0.50201126,0.043507643,0.254352373,14.60674172,16.77721641,18.51417538,4.046242958,23.78143864,41.69740856,-12.05050118,
2002/12/31,16.91777957,16.95794047,16.46596943,16.60653258,187409,25000000,0.00749636,-0.24096541,0,-0.24096541,0,0.294513275,0,16.46596943,18.51417538,6.862744931,18.14187407,33.84556373,-13.26550524,
2003/1/2,16.55633146,16.61657281,16.26516492,16.3354465,139410,25000000,0.0055764,-0.27108608,0,-0.27108608,0,0.329654063,0,16.26516492,18.50413516,3.139013585,13.14092058,26.94401601,-14.46527029,
2003/1/3,16.38564763,16.42580853,16.22500402,16.4157683,90967,25000000,0.00363868,0.0803218,0.0803218,0,0.013386967,0.281126307,4.545454443,16.22500402,18.50413516,8.370044034,11.5506284,21.81288681,-8.973888426,
2003/1/6,16.34548673,16.69689461,16.30532582,16.67681416,566863,25000000,0.02267452,0.26104586,0.26104586,0,0.05689461,0.187417538,23.28767128,16.22500402,18.50413516,19.82378864,14.30834848,19.31137403,4.302297371,
2003/1/7,16.66677393,17.04830249,16.51617056,16.61657281,246075,25000000,0.009843,-0.06024135,0,-0.06024135,0.05689461,0.179050683,24.11347529,16.22500402,18.37361223,18.22429925,15.6136654,18.07880449,10.68338723,
2003/1/8,16.76717619,17.01818182,16.56637168,16.96798069,149040,25000000,0.0059616,0.35140788,0.35140788,0,0.11546259,0.09538214,54.76190465,16.22500402,18.07240547,40.2173913,23.81490737,19.99083878,31.46304454,
2003/1/9,17.04830249,17.4499115,16.96798069,17.3294288,465309,25000000,0.01861236,0.36144811,0.36144811,0,0.175703942,0.055221238,76.08695668,16.22500402,17.52019308,85.27131784,44.30037753,28.09401836,76.71309585,
2003/1/10,17.33946903,17.46999195,17.0884634,17.10854385,209006,25000000,0.00836024,-0.22088495,0,-0.22088495,0.175703942,0.046854383,78.94736882,16.22500402,17.46999195,70.96774264,53.18949923,36.45917865,86.65014038,
2003/1/13,17.04830249,17.13866452,16.89769912,16.97802092,127717,25000000,0.00510868,-0.13052293,0,-0.13052293,0.162316975,0.068608205,70.28985535,16.22500402,17.46999195,60.48387152,55.62095666,42.84643799,81.169994,
2003/1/14,16.89769912,18.05232502,16.89769912,17.83144006,569456,25000000,0.02277824,0.85341914,0.85341914,0,0.261045855,0.068608205,79.18781737,16.22500402,18.05232502,87.9120877,66.384667,50.69251433,97.76897236,
2003/1/15,18.05232502,18.55433628,17.83144006,17.91176187,905867,25000000,0.03623468,0.08032181,0.08032181,0,0.274432823,0.05856798,82.41206045,16.22500402,18.55433628,72.41379338,68.3943758,56.59313482,91.99685776,
2003/1/16,18.06236525,18.42381335,17.77119871,18.4037329,448156,25000000,0.01792624,0.49197103,0.49197103,0,0.297860015,0.05856798,83.56807523,16.30532582,18.55433628,93.30357138,76.69744099,63.29457021,103.5031826,
2003/1/17,18.45393403,18.52421561,18.0824457,18.15272727,289500,25000000,0.01158,-0.25100563,0,-0.25100563,0.237618663,0.100402252,70.2970298,16.51617056,18.55433628,80.29556645,77.89681614,68.16198552,97.36647739,
2003/1/20,18.07240547,18.1226066,17.77119871,18.03224457,316800,25000000,0.012672,-0.1204827,0,-0.1204827,0.237618663,0.083668543,73.95833335,16.56637168,18.55433628,73.73737389,76.51033539,70.94476881,87.64146856,
2003/1/21,18.27320998,18.27320998,17.78123894,17.79127916,225200,25000000,0.009008,-0.24096541,0,-0.24096541,0.237618663,0.102075623,69.95073884,16.89769912,18.55433628,53.93939371,68.98668816,70.29207526,66.37591397,
2003/1/22,17.72099759,17.87160097,17.71095736,17.82139984,125941,25000000,0.00503764,0.03012068,0.03012068,0,0.100402253,0.102075623,49.58677708,16.89769912,18.55433628,55.75757579,64.57698404,68.38704486,56.95686241,
2003/1/23,17.77119871,18.01216412,17.63063556,17.65071601,110500,25000000,0.00442,-0.17068383,0,-0.17068383,0.087015285,0.130522928,39.99999985,16.89769912,18.55433628,45.4545454,58.20283783,64.99230918,44.62389512,
2003/1/24,17.63063556,17.96196299,17.57039421,17.80131939,146647,25000000,0.00586588,0.15060338,0.15060338,0,0.030120677,0.130522928,18.75000045,16.89769912,18.55433628,54.5454546,56.98371008,62.32277615,46.30557796,
2003/1/27,18.03224457,18.13264682,17.79127916,17.99208367,158174,25000000,0.00632696,0.19076428,0.19076428,0,0.061914723,0.088688657,41.11111141,17.57039421,18.55433628,42.857143,52.27485439,58.97346889,38.87762538,
2003/1/28,18.07240547,18.67481899,18.01216412,18.65473854,792967,25000000,0.03171868,0.66265487,0.66265487,0,0.172357202,0.068608207,71.52777772,17.57039421,18.67481899,98.18181823,67.57717567,61.84137115,79.0487847,
2003/1/29,18.63465809,18.86558327,18.55433628,18.64469831,603323,25000000,0.02413292,-0.01004023,0,-0.01004023,0.172357202,0.030120677,85.12396667,17.57039421,18.86558327,82.94573612,72.70002915,65.46092382,87.17823982,
2003/2/10,18.69489944,18.72502011,18.18284795,18.23304907,238616,25000000,0.00954464,-0.41164924,0,-0.41164924,0.167337088,0.098728883,62.89308147,17.57039421,18.86558327,51.16279009,65.52094947,65.48093237,65.60098366,
2003/2/11,18.19288817,18.33345133,18.17280772,18.33345133,70443,25000000,0.00281772,0.10040226,0.10040226,0,0.184070798,0.070281578,72.36842083,17.57039421,18.86558327,58.91472863,63.31887586,64.76024686,60.43613384,
2003/2/12,18.33345133,18.45393403,18.23304907,18.45393403,101416,25000000,0.00405664,0.1204827,0.1204827,0,0.179050685,0.070281578,71.81208024,17.57039421,18.86558327,68.21705396,64.95160189,64.82403187,65.20674193,
2003/2/13,18.47401448,18.77522124,18.42381335,18.50413516,295071,25000000,0.01180284,0.05020113,0.05020113,0,0.155623493,0.070281578,68.88888868,17.57039421,18.86558327,72.09302324,67.33207567,65.66004647,70.67613407,
2003/2/14,18.45393403,18.65473854,18.37361223,18.61457763,184850,25000000,0.007394,0.11044247,0.11044247,0,0.063588093,0.070281578,47.49999947,17.57039421,18.86558327,80.6201544,71.76143525,67.69384273,79.89662029,
2003/2/17,18.58445696,18.67481899,18.29329043,18.4037329,194900,25000000,0.007796,-0.21084473,0,-0.21084473,0.063588093,0.103748995,37.99999986,17.79127916,18.86558327,57.00934533,66.84407194,67.4105858,65.71104423,
2003/2/18,18.51417538,18.52421561,18.25312953,18.46397426,70910,25000000,0.0028364,0.06024136,0.06024136,0,0.07362832,0.035140788,67.69230816,18.01216412,18.86558327,52.94117668,62.20977352,65.67698171,55.27535715,
2003/2/19,18.45393403,18.55433628,18.31337088,18.54429606,101343,25000000,0.00405372,0.0803218,0.0803218,0,0.070281577,0.035140788,66.66666667,18.17280772,18.86558327,53.62318864,59.34757856,63.56718066,50.90837436,
2003/2/20,18.62461786,18.80534191,18.57441673,18.58445696,180516,25000000,0.00722064,0.0401609,0.0401609,0,0.05689461,0.035140788,61.81818195,18.17280772,18.80534191,65.07936591,61.25817434,62.79751189,58.17949925,
2003/2/21,18.58445696,18.58445696,18.17280772,18.21296862,264150,25000000,0.010566,-0.37148834,0,-0.37148834,0.048527755,0.097055512,33.33333295,18.17280772,18.80534191,6.349206199,42.95518496,56.18340291,16.49874906,
2003/2/24,18.07240547,18.65473854,18.07240547,18.3234111,329446,25000000,0.01317784,0.11044248,0.11044248,0,0.048527757,0.097055512,33.33333371,18.07240547,18.80534191,34.24657532,40.05231508,50.80637364,18.54419798,
2003/2/25,18.87562349,19.67884151,18.87562349,19.2772325,1603554,25000000,0.06414216,0.9538214,0.9538214,0,0.20749799,0.061914723,77.01863339,18.07240547,19.67884151,75,51.70154339,51.10476355,52.89510306,
2003/2/26,19.28727273,19.3575543,19.076428,19.29731295,504264,25000000,0.02017056,0.02008045,0.02008045,0,0.200804505,0.061914723,76.43312074,18.07240547,19.67884151,76.24999997,59.88436225,54.03129645,71.59049384,
2003/2/27,19.26719228,19.95996782,19.17683025,19.87964602,1231626,25000000,0.04926504,0.58233307,0.58233307,0,0.28447305,0.061914723,82.1256037,18.07240547,19.95996782,95.74468096,71.83780182,59.96679824,95.57980898,
2003/2/28,19.77924377,20.34149638,19.57843926,20.21097345,1315150,25000000,0.052606,0.33132743,0.33132743,0,0.333000805,0.061914723,84.32203373,18.07240547,20.34149638,94.24778754,79.30779706,66.41379785,105.0957955,
2003/3/3,20.24109413,20.52222043,19.98004827,20.30133548,1241884,25000000,0.04967536,0.09036203,0.09036203,0,0.348061143,0,100,18.07240547,20.52222043,90.98360678,83.19973363,72.00910978,105.5809813,
2003/3/4,20.33145615,20.33145615,19.9900885,20.08045052,702884,25000000,0.02811536,-0.22088496,0,-0.22088496,0.329654063,0.03681416,89.95433774,18.07240547,20.52222043,81.96721315,82.78889347,75.60237101,97.1619384,
2003/3/5,20.05032985,20.08045052,19.67884151,19.86960579,481905,25000000,0.0192762,-0.21084473,0,-0.21084473,0.17068383,0.071954948,70.34482747,18.07240547,20.52222043,73.36065578,79.64614757,76.95029653,85.03784966,
2003/3/6,19.72904264,19.87964602,19.40775543,19.43787611,420652,25000000,0.01682608,-0.43172968,0,-0.43172968,0.167337088,0.143909895,53.76344103,18.07240547,20.52222043,55.73770519,71.67666678,75.19241995,64.64516044,
2003/3/7,19.43787611,19.74912309,19.2772325,19.62864039,560637,25000000,0.02242548,0.19076428,0.19076428,0,0.102075623,0.143909895,41.49659867,18.87562349,20.52222043,45.73170772,63.02834709,71.13772899,46.80958329,
2003/3/10,19.62864039,19.77924377,19.37763475,19.38767498,348812,25000000,0.01395248,-0.24096541,0,-0.24096541,0.046854385,0.184070797,20.28985521,19.076428,20.52222043,21.52777768,49.19482395,63.82342731,19.93761723,
2003/3/11,19.38767498,19.52823813,19.25715205,19.36759453,197439,25000000,0.00789756,-0.02008045,0,-0.02008045,0.031794047,0.187417538,14.50381679,19.17683025,20.52222043,14.17910453,37.52291748,55.0565907,2.455571035,
2003/3/12,19.33747385,19.70896219,19.32743363,19.68888174,338779,25000000,0.01355116,0.32128721,0.32128721,0,0.085341915,0.150603378,36.17021293,19.25715205,20.52222043,34.1269845,36.39093982,48.83470708,11.50340531,
2003/3/13,19.75916331,20.18085278,19.72904264,19.77924377,701418,25000000,0.02805672,0.09036203,0.09036203,0,0.100402253,0.11546259,46.51162819,19.25715205,20.52222043,41.26984187,38.01724051,45.22888489,23.59395174,
2003/3/14,19.74912309,19.92984714,19.63868061,19.68888174,240542,25000000,0.00962168,-0.09036203,0,-0.09036203,0.100402253,0.058567982,63.15789452,19.25715205,20.33145615,40.18691635,38.74046579,43.06607852,30.08924032,
2003/3/17,19.55835881,19.68888174,19.22703138,19.44791633,248134,25000000,0.00992536,-0.24096541,0,-0.24096541,0.068608207,0.098728883,40.99999986,19.22703138,20.18085278,23.15789413,33.54627523,39.89281076,20.85320419,
2003/3/18,19.45795656,19.72904264,19.1969107,19.22703138,225002,25000000,0.00900008,-0.22088495,0,-0.22088495,0.068608207,0.09538214,41.83673494,19.1969107,20.18085278,3.061224905,23.38459179,34.3900711,1.373633169,
2003/3/19,19.1969107,19.37763475,19.076428,19.13666935,230149,25000000,0.00920596,-0.09036203,0,-0.09036203,0.068608207,0.107095737,39.04761917,19.076428,20.18085278,5.454545306,17.40790963,28.72935061,-5.234972334,
2003/3/20,19.08646822,19.22703138,18.88566372,18.91578439,206017,25000000,0.00824068,-0.22088496,0,-0.22088496,0.015060338,0.143909897,9.473684387,18.88566372,20.18085278,2.325580946,12.38046674,23.27972265,-9.4180451,
2003/3/21,18.87562349,19.42783588,18.87562349,19.37763475,203216,25000000,0.00812864,0.46185036,0.46185036,0,0.07697506,0.143909897,34.84848455,18.87562349,20.18085278,38.46153805,21.07415717,22.54453416,18.1334032,
2003/3/24,19.32743363,19.54831858,19.2370716,19.53827836,218243,25000000,0.00872972,0.16064361,0.16064361,0,0.103748995,0.128849558,44.60431654,18.87562349,20.18085278,50.76923075,30.97251503,25.35386112,42.20982286,
2003/3/25,19.53827836,19.53827836,19.076428,19.09650845,202800,25000000,0.008112,-0.44176991,0,-0.44176991,0.103748995,0.162316975,38.99371085,18.87562349,20.18085278,16.92307717,26.28936908,25.6656971,27.53671303,
2003/3/26,19.0362671,19.32743363,18.94590507,18.97602574,108706,25000000,0.00434824,-0.12048271,0,-0.12048271,0.103748995,0.145583268,41.61073806,18.87562349,19.92984714,9.523809298,20.70084915,24.01074779,14.08105188,
2003/3/27,18.96598552,19.56839903,18.67481899,19.43787611,258045,25000000,0.0103218,0.46185037,0.46185037,0,0.180724057,0.13052293,58.06451609,18.67481899,19.72904264,72.38095256,37.92755029,28.64968195,56.48328696,
2003/3/31,19.17683025,19.49811746,19.17683025,19.46799678,188844,25000000,0.00755376,0.03012067,0.03012067,0,0.185744168,0.09370877,66.46706578,18.67481899,19.72904264,75.23809488,50.36439848,35.8879208,79.31735386,
2003/4/1,19.46799678,19.57843926,19.33747385,19.43787611,224049,25000000,0.00896196,-0.03012067,0,-0.03012067,0.108769108,0.098728882,52.41935516,18.67481899,19.57843926,84.44444479,61.72441392,44.50008517,96.17307142,
2003/4/2,19.43787611,19.78928399,19.43787611,19.60855994,328781,25000000,0.01315124,0.17068383,0.17068383,0,0.110442478,0.098728882,52.80000012,18.67481899,19.78928399,83.78378415,69.07753733,52.69256922,101.8474735,
2003/4/3,19.60855994,19.82944489,19.55835881,19.61860016,193766,25000000,0.00775064,0.01004022,0.01004022,0,0.112115848,0.025100563,81.70731691,18.67481899,19.82944489,81.7391304,73.29806835,59.56106893,100.7720672,
2003/4/4,19.62864039,19.80936444,19.62864039,19.73908286,201839,25000000,0.00807356,0.1204827,0.1204827,0,0.132196298,0.005020112,96.34146407,18.67481899,19.82944489,92.17391278,79.59001649,66.23738479,106.2952799,
2003/4/7,19.73908286,19.73908286,19.076428,19.14670957,271375,25000000,0.010855,-0.59237329,0,-0.59237329,0.055221237,0.103748993,34.7368414,18.67481899,19.82944489,40.86956477,66.68319925,66.38598961,67.27761854,
2003/4/8,19.076428,19.2772325,18.93586484,19.05634755,191582,25000000,0.00766328,-0.09036202,0,-0.09036202,0.050201125,0.11880933,29.70297015,18.67481899,19.82944489,33.04347841,55.46995897,62.74731273,40.91525146,
2003/4/9,19.12662912,19.12662912,18.72502011,19.00614642,308285,25000000,0.0123314,-0.05020113,0,-0.05020113,0.050201125,0.122156073,29.12621317,18.67481899,19.82944489,28.69565199,46.54518998,57.34660514,24.94235964,
2003/4/10,19.0362671,19.29731295,18.87562349,19.17683025,277609,25000000,0.01110436,0.17068383,0.17068383,0,0.050201125,0.122156073,29.12621317,18.72502011,19.82944489,40.90909116,44.66649037,53.11990022,27.75967067,
2003/4/11,19.25715205,19.25715205,18.92582462,19.20695093,335721,25000000,0.01342884,0.03012068,0.03012068,0,0.053547868,0.122156073,30.4761907,18.72502011,19.82944489,43.63636426,44.323115,50.18763848,32.59406804,
2003/4/14,19.1567498,19.76920354,19.02622687,19.75916331,959264,25000000,0.03837056,0.55221238,0.55221238,0,0.125502815,0.122156073,50.67567566,18.72502011,19.82944489,93.63636336,60.76086445,53.71204714,74.85849908,
2003/4/15,19.87964602,20.68286404,19.58847949,20.47201931,1673640,25000000,0.0669456,0.712856,0.712856,0,0.244312148,0.023427192,91.25000022,18.72502011,20.68286404,89.23076928,70.25083273,59.22497567,92.30254685,
2003/4/16,20.46197908,20.56238134,19.84952534,19.89972647,925855,25000000,0.0370342,-0.57229284,0,-0.57229284,0.244312148,0.103748995,70.19230759,18.72502011,20.68286404,60.0000001,66.83388852,61.76127995,76.97910565,
