,time,O,H,L,C,volume,outstanding_share,turnover,diff,up,down,avg_up,avg_down,rsi,lowest,highest,RSV,K,D,J,predict,5d,25d,s-l,signal,market,strategy
2997,2012/3/20,12.25454176,12.25454176,11.98069725,12.08338894,4764420,2000000000,0.00238221,-0.171152818,0.0,-0.171152818,0.034230564,0.171152818,16.66666667,11.77531387,13.04184472,24.32432432,27.22887865,28.37182322,24.9429895,,12.199772857999946,12.448971361199963,-0.24919850320001657,-1,-0.013966480620161481,0.013966480620161481
2998,2012/3/21,12.15185007,12.18608063,11.80954443,12.01492782,4194072,2000000000,0.002097036,-0.068461127,0.0,-0.068461127,0.034230564,0.18256300600000003,15.78947368,11.77531387,13.04184472,18.91891892,24.45889207,27.06751284,19.24165054,,12.124465619999945,12.466771254399964,-0.3423056344000184,-1,-0.005665721788808087,0.005665721788808087
2999,2012/3/22,11.98069725,12.15185007,11.94646669,12.08338894,2971139,2000000000,0.00148557,0.068461127,0.068461127,0.0,0.04564075099999999,0.096986597,32.0,11.77531387,13.04184472,24.32432432,24.41403616,26.18302061,20.87606724,,12.131311731999945,12.491417259999965,-0.3601055280000196,-1,0.005698005100458481,-0.005698005100458481
3000,2012/3/23,12.04915838,12.04915838,11.74108331,11.77531387,4331180,2000000000,0.00216559,-0.308075072,0.0,-0.308075072,0.04564075099999999,0.09128150300000001,33.33333333,11.74108331,13.04184472,2.631578947,17.15321709,23.1730861,5.113479053,,12.042312265999945,12.498263372799963,-0.4559511068000184,-1,-0.0254957505323834,0.0254957505323834
3001,2012/3/26,11.74108331,11.87800556,11.70685274,11.80954443,2460153,2000000000,0.001230077,0.034230564,0.034230564,0.0,0.022820376,0.09128150300000001,20.0,11.70685274,13.04184472,7.692307692000001,13.99958062,20.11525094,1.76823998,,11.953312799999946,12.507847930399965,-0.5545351304000192,-1,0.0029069764405356135,-0.0029069764405356135
3002,2012/3/27,11.80954443,12.04915838,11.80954443,11.87800556,3693952,2000000000,0.001846976,0.068461127,0.068461127,0.0,0.02852547,0.09128150300000001,23.80952381,11.70685274,12.39146401,25.0,17.66638708,19.29896299,14.40123527,,11.912236123999945,12.518801710799965,-0.6065655868000199,-1,0.005797101692262219,-0.005797101692262219
3003,2012/3/28,11.843775,11.843775,11.33031654,11.36454711,4592749,2000000000,0.002296375,-0.513458454,0.0,-0.513458454,0.02852547,0.14833244199999998,16.12903226,11.33031654,12.25454176,3.7037037039999996,13.01215929,17.20336176,4.629754355,,11.782159981999945,12.503740262799964,-0.7215802808000191,-1,-0.04322766540277656,0.04322766540277656
3004,2012/3/29,11.36454711,11.36454711,11.0907026,11.15916373,4171521,2000000000,0.002085761,-0.205383381,0.0,-0.205383381,0.02852547,0.171152818,14.28571429,11.0907026,12.25454176,5.882352941000001,10.63555717,15.01409356,1.878484396,,11.597314939999945,12.483201924799962,-0.8858869848000168,-1,-0.01807228902410707,0.01807228902410707
3005,2012/3/30,11.12493316,11.33031654,11.0907026,11.29608598,3238010,2000000000,0.001619005,0.136922254,0.136922254,0.0,0.039935658,0.171152818,18.91891892,11.0907026,12.25454176,17.64705882,12.97272439,14.33363717,10.25089883,,11.501469361999948,12.461294363999961,-0.959825002000013,-1,0.01226993825997047,-0.01226993825997047
3006,2012/4/5,11.29608598,11.63839162,11.29608598,11.53569993,4231809,2000000000,0.002115905,0.239613945,0.239613945,0.0,0.079871315,0.11980697300000001,40.0,11.0907026,12.18608063,40.625,22.19014959,16.95247464,32.66549949,,11.446700461999948,12.401048572399963,-0.9543481104000158,-1,0.02121212165206976,-0.02121212165206976
3007,2012/4/6,11.74108331,12.11761951,11.67262218,11.843775,7867408,2000000000,0.0039337040000000005,0.308075072,0.308075072,0.0,0.125512066,0.11980697300000001,51.1627907,11.0907026,12.15185007,70.96774194,38.44934704,24.11809878,67.11184357,,11.43985434999995,12.323002887599964,-0.8831485376000145,-1,0.026706231253364576,-0.026706231253364576
3008,2012/4/9,11.77531387,11.77531387,11.56993049,11.60416105,3558971,2000000000,0.001779485,-0.239613945,0.0,-0.239613945,0.114101879,0.15974263,41.66666667,11.0907026,12.11761951,50.0,42.29956469,30.17858742,66.54151925,,11.487777137999947,12.258649427999964,-0.7708722900000176,-1,-0.02023121428767438,0.02023121428767438
3009,2012/4/10,11.56993049,11.77531387,11.33031654,11.74108331,3783775,2000000000,0.001891888,0.136922254,0.136922254,0.0,0.136922254,0.07416622099999999,64.86486486,11.0907026,12.11761951,63.33333333,49.31082091,36.55599858,74.82046556,,11.604161053999949,12.203880526399967,-0.5997194724000181,-1,0.011799410522659093,-0.011799410522659093
3010,2012/4/11,11.56993049,11.843775,11.4672388,11.74108331,5317046,2000000000,0.002658523,0.0,0.0,0.0,0.136922254,0.039935658,77.41935484,11.0907026,12.11761951,63.33333333,53.98499172,42.36566296,77.22364923,,11.69316051999995,12.136788621999967,-0.4436281020000177,-1,0.0,-0.0
3011,2012/4/12,11.77531387,11.94646669,11.70685274,11.91223612,6497354,2000000000,0.003248677,0.171152818,0.171152818,0.0,0.14262734800000001,0.039935658,78.125,11.0907026,12.11761951,80.0,62.65666114,49.12932902,89.71132539,,11.76846775799995,12.086127387599968,-0.31765962960001737,-1,0.014577258799809867,-0.014577258799809867
3012,2012/4/13,11.98069725,12.25454176,11.94646669,12.15185007,9365720,2000000000,0.00468286,0.239613945,0.239613945,0.0,0.14262734800000001,0.039935658,78.125,11.0907026,12.25454176,91.17647059,72.16326429,56.80730744,102.875178,,11.830082771999951,12.058742936799968,-0.22866016480001683,-1,0.020114942953296744,-0.020114942953296744
3013,2012/4/16,12.11761951,12.18608063,11.98069725,12.08338894,4887613,2000000000,0.002443807,-0.068461127,0.0,-0.068461127,0.09128150300000001,0.051345845,64.0,11.0907026,12.25454176,85.29411765,76.54021541,63.38494343,102.8507594,,11.92592834999995,12.027250818399969,-0.1013224684000189,-1,-0.005633803051027897,0.005633803051027897
3014,2012/4/17,11.98069725,12.25454176,11.87800556,11.91223612,5209434,2000000000,0.0026047170000000003,-0.171152818,0.0,-0.171152818,0.09128150300000001,0.039935658,69.56521739,11.29608598,12.25454176,64.28571429,72.4553817,66.40842286,84.54929939,,11.960158911999951,11.986174141999967,-0.026015230000016487,-1,-0.014164306127185,0.014164306127185
3015,2012/4/18,11.91223612,12.2203112,11.87800556,12.18608063,5720586,2000000000,0.002860293,0.27384450899999996,0.27384450899999996,0.0,0.114101879,0.039935658,74.07407407,11.33031654,12.25454176,92.59259259,79.16778533,70.66154368,96.18026863,,12.04915837599995,11.956051245999967,0.09310712999998216,1,0.022988505872564957,-0.022988505872564957
3016,2012/4/19,12.35723345,12.80223078,12.25454176,12.39146401,12277063,2000000000,0.0061385319999999995,0.205383381,0.205383381,0.0,0.14833244199999998,0.039935658,78.78787879,11.33031654,12.80223078,72.09302326,76.80953131,72.71087289,85.00684814,,12.14500395399995,11.935512907599968,0.2094910463999824,1,0.016853932469015787,0.016853932469015787
3017,2012/4/20,12.32300289,12.52838627,12.2203112,12.45992514,6268106,2000000000,0.003134053,0.068461127,0.068461127,0.0,0.13121716,0.039935658,76.66666667,11.33031654,12.80223078,76.74418605,76.78774955,74.06983178,82.2235851,,12.206618967999948,11.91771301439997,0.2889059535999774,1,0.005524862110300344,0.005524862110300344
3018,2012/4/23,12.45992514,12.5968474,12.18608063,12.25454176,5225607,2000000000,0.002612804,-0.205383381,0.0,-0.205383381,0.09128150300000001,0.07416622099999999,55.17241379,11.4672388,12.80223078,58.97435897,70.84995269,72.99653875,66.55678058,,12.240849531999949,11.91223612439997,0.32861340759997937,1,-0.016483516368863138,-0.016483516368863138
3019,2012/4/24,12.11761951,12.32300289,11.70685274,12.01492782,6586158,2000000000,0.0032930790000000004,-0.239613945,0.0,-0.239613945,0.09128150300000001,0.102691691,47.05882353,11.70685274,12.80223078,28.125,56.60830179999999,67.5337931,34.75731919,,12.261387871999949,11.91086690199997,0.3505209699999785,1,-0.01955307221540692,-0.01955307221540692
3020,2012/4/26,12.18608063,12.25454176,12.01492782,12.11761951,5704389,2000000000,0.002852195,0.102691691,0.102691691,0.0,0.108396785,0.07416622099999999,59.375,11.70685274,12.80223078,37.5,50.23886786,61.76881802,27.17896755,,12.247695647999949,11.906759234399969,0.34093641359998017,1,0.00854700848298573,0.00854700848298573
3021,2012/4/27,12.11761951,12.11761951,11.87800556,11.91223612,4601446,2000000000,0.0023007229999999997,-0.205383381,0.0,-0.205383381,0.062756033,0.108396785,36.66666667,11.70685274,12.80223078,18.75,39.74257858,54.42673821,10.37425932,,12.151850069999949,11.893067008799969,0.2587830611999795,1,-0.01694915324173285,-0.01694915324173285
3022,2012/5/2,12.04915838,12.35723345,11.94646669,12.28877232,9478406,2000000000,0.004739203,0.37653619899999996,0.37653619899999996,0.0,0.09128150300000001,0.108396785,45.71428571,11.70685274,12.80223078,53.125,44.20338572,51.01895404,30.57224907,,12.117619505999949,11.90128234399997,0.216337161999979,1,0.031609195469842755,0.031609195469842755
3023,2012/5/3,12.28877232,12.32300289,12.11761951,12.2203112,3390453,2000000000,0.001695227,-0.068461127,0.0,-0.068461127,0.079871315,0.11980697300000001,40.0,11.70685274,12.80223078,46.875,45.09392381,49.04394397,37.193883500000005,,12.110773393999947,11.90949767919997,0.2012757147999782,1,-0.0055710300603892815,-0.0055710300603892815
